Ano,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF,CPMF,COFINS,COFINS - FINANCEIRAS,COFINS - DEMAIS,CONTRIBUIÇÃO PARA O PIS/PASEP,CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS,CSLL,CSLL - FINANCEIRAS,CSLL - DEMAIS,CIDE-COMBUSTÍVEIS (parc. não dedutível),CIDE-COMBUSTÍVEIS,CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES,CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,CONTRIBUICÕES PARA FUNDAF,REFIS,PAES,"RETENÇÃO NA FONTE - LEI 10.833, Art. 30",PAGAMENTO UNIFICADO,OUTRAS RECEITAS ADMINISTRADAS,DEMAIS RECEITAS,RECEITA PREVIDENCIÁRIA,RECEITA PREVIDENCIÁRIA - PRÓPRIA,RECEITA PREVIDENCIÁRIA - DEMAIS,ADMINISTRADAS POR OUTROS ÓRGÃOS
2005.0,PE,118505890.0,11859.0,56487854.0,174430817.0,7072.0,74492536.0,297625152.0,129202176.0,72697615.0,608110339.0,394611479.0,173811561.0,20106575.0,43496713.0,31738793.0,18639000.0,0.0,44499035.0,0.0,46151555.0,1370950293.0,0.0,7035378.0,367443883.0,0.0,23177353.0,359807172.0,0.0,-6516222.0,0.0,0.0,5983396.0,0.0,0.0,0.0,62649938.0,27434200.0,44703321.0,0.0,0.0,0.0,0.0
2005.0,PI,143071.0,5940.0,14277702.0,25440928.0,71.0,4378.0,11338988.0,24752465.0,92213.0,64831744.0,42445010.0,6138381.0,188598.0,5814893.0,1626518.0,2062809.0,0.0,4556153.0,0.0,1762125.0,133410220.0,0.0,288117.0,41718542.0,0.0,20521.0,52243655.0,0.0,0.0,0.0,0.0,31822.0,0.0,0.0,0.0,11576926.0,4034873.0,5695052.0,0.0,0.0,0.0,0.0
2005.0,PR,620143751.0,3826806.0,-4488248.0,85468355.0,427781205.0,256129853.0,695261637.0,409963192.0,304150778.0,1529280684.0,1051558354.0,925543681.0,208594100.0,149537535.0,278678649.0,44766537.0,0.0,1289260346.0,0.0,328599836.0,3407474166.0,0.0,53509409.0,901317655.0,0.0,119672350.0,998118410.0,0.0,608000.0,0.0,0.0,4958888.0,0.0,0.0,0.0,137787420.0,69344947.0,401256897.0,0.0,0.0,0.0,0.0
2005.0,RJ,759179724.0,63760.0,315467196.0,299006843.0,249476509.0,414290869.0,1065860621.0,1374636372.0,1165965512.0,12665830955.0,5645158359.0,3652797843.0,1679946602.0,671135289.0,303756812.0,11631887.0,0.0,334102556.0,0.0,594897110.0,18202704459.0,0.0,100524528.0,4194219013.0,0.0,417383265.0,5572501096.0,0.0,6688606334.0,0.0,0.0,34549055.0,0.0,0.0,0.0,522381313.0,432853052.0,13131183282.0,0.0,979340391.0,0.0,0.0
2005.0,RN,2550607.0,3945.0,20479838.0,14827414.0,1705.0,1498943.0,14563794.0,49106729.0,312422.0,102809159.0,116493611.0,5495654.0,1513146.0,6695264.0,1098557.0,988832.0,0.0,1442241.0,0.0,663892.0,264172669.0,0.0,51753.0,80588409.0,0.0,160364.0,102595782.0,0.0,0.0,0.0,0.0,22585.0,0.0,0.0,0.0,21457397.0,5307191.0,17487868.0,0.0,0.0,0.0,0.0
2005.0,RO,537437.0,2918347.0,10810058.0,44513.0,45266.0,261776.0,3091716.0,22325135.0,16794.0,78474740.0,44881186.0,4438016.0,664999.0,3920369.0,188693.0,1514863.0,0.0,10431305.0,0.0,21781.0,117032566.0,0.0,3540.0,48447140.0,0.0,242997.0,55076665.0,0.0,0.0,0.0,0.0,30797.0,0.0,0.0,0.0,7375046.0,3542275.0,6092064.0,0.0,0.0,0.0,0.0
2005.0,RR,58902.0,164.0,4096322.0,0.0,0.0,12189.0,221061.0,9544758.0,25594.0,15002868.0,18261108.0,1181955.0,7705.0,808383.0,9824.0,414350.0,0.0,137816.0,0.0,56745.0,26556477.0,0.0,9221.0,11292527.0,0.0,5039.0,10795439.0,0.0,0.0,0.0,0.0,13788.0,0.0,0.0,0.0,2046669.0,1180973.0,3526194.0,0.0,0.0,0.0,0.0
2005.0,RS,367183781.0,5432283.0,371613000.0,175509145.0,229641125.0,431997584.0,902768027.0,522612482.0,138898001.0,2030338724.0,1510031517.0,468990184.0,166497354.0,149470425.0,121102987.0,29910396.0,0.0,588035772.0,0.0,129609016.0,5208666766.0,0.0,17954257.0,1343121481.0,0.0,50028744.0,1178317035.0,0.0,648096314.0,0.0,0.0,76115999.0,0.0,0.0,0.0,223810927.0,82796862.0,61218459.0,0.0,1149136735.0,0.0,0.0
2005.0,SC,311581568.0,94881.0,174949203.0,79693921.0,10.0,183002530.0,656438071.0,197157290.0,14565517.0,1085205070.0,602459478.0,175468462.0,24715743.0,69983352.0,22677353.0,8202755.0,0.0,154850068.0,0.0,22817261.0,2810619245.0,0.0,3972188.0,644542017.0,0.0,4091758.0,675507440.0,0.0,665287.0,0.0,0.0,7917876.0,0.0,0.0,0.0,158326345.0,33907069.0,36186999.0,0.0,379110427.0,0.0,0.0
2005.0,SE,3573604.0,1548.0,11490171.0,51725750.0,0.0,2443098.0,22483413.0,32150855.0,4509120.0,66068452.0,72110038.0,12819497.0,3295688.0,5521666.0,4438666.0,1029505.0,0.0,23822328.0,0.0,6755500.0,197981779.0,0.0,1126427.0,48603871.0,0.0,1776069.0,52233804.0,0.0,3474.0,0.0,0.0,39406.0,0.0,0.0,0.0,13232206.0,3814500.0,13313912.0,0.0,0.0,0.0,0.0
2005.0,SP,4987912657.0,29661980.0,714569371.0,731072867.0,1682203935.0,2534311225.0,6662653037.0,3011997912.0,4333798367.0,15722799766.0,13321972063.0,11874869163.0,3312557528.0,1616934498.0,4212818001.0,81472651.0,0.0,18093123153.0,0.0,3152857558.0,31466380013.0,0.0,538042330.0,7968598237.0,0.0,1580282906.0,8419999908.0,0.0,62301701.0,0.0,0.0,71662026.0,0.0,0.0,0.0,1110302880.0,999088565.0,337765600.0,0.0,10933039970.0,0.0,0.0
2005.0,TO,236684.0,761.0,6620829.0,357365.0,0.0,27186.0,1836788.0,11140071.0,148377.0,34350603.0,23135942.0,3876349.0,148724.0,1712265.0,311968.0,2419159.0,0.0,435008.0,0.0,94686.0,96186376.0,0.0,13152.0,21996579.0,0.0,75431.0,29930590.0,0.0,0.0,0.0,0.0,15406.0,0.0,0.0,0.0,8612744.0,2563924.0,2412621.0,0.0,0.0,0.0,0.0
2006.0,AC,109128.0,316.0,4377872.0,6675.0,9401.0,417.0,832862.0,9300426.0,3109.0,24741125.0,27567983.0,1537112.0,27830.0,1185998.0,1928.0,390908.0,0.0,707758.0,0.0,2884.0,47466396.0,0.0,918.0,18453581.0,0.0,10687.0,16407811.0,0.0,0.0,0.0,0.0,26034.0,0.0,0.0,0.0,486617.0,2586546.0,3656252.0,0.0,0.0,0.0,0.0
2006.0,AL,-126804.0,59273.0,14143366.0,9635333.0,3620.0,294927.0,22969608.0,56082610.0,75691.0,98130038.0,112266901.0,5693076.0,920000.0,8283584.0,1549451.0,1804382.0,0.0,2910629.0,0.0,865826.0,145369151.0,0.0,151679.0,68454495.0,0.0,52848.0,65098414.0,0.0,-83369.0,0.0,0.0,10690.0,0.0,0.0,0.0,2857111.0,9282941.0,26992934.0,0.0,0.0,0.0,0.0
2006.0,AM,218987575.0,88292.0,22242443.0,38774153.0,183402.0,65239107.0,35248025.0,61835968.0,2615229.0,639351836.0,387689615.0,39719272.0,97844896.0,38059353.0,21551675.0,806618.0,0.0,1250123.0,0.0,1118056.0,1988614969.0,0.0,247397.0,520481656.0,0.0,1030914.0,595722173.0,0.0,1994353.0,0.0,0.0,2412983.0,0.0,0.0,0.0,6353522.0,92799188.0,17297237.0,0.0,0.0,0.0,0.0
2006.0,AP,77345.0,150.0,8057728.0,0.0,45589.0,272767.0,547576.0,10275114.0,-37686.0,17526360.0,51385803.0,170909.0,125827.0,1630424.0,7568.0,585022.0,0.0,917.0,0.0,1865.0,30032215.0,0.0,403.0,14977508.0,0.0,-19956.0,11867178.0,0.0,84.0,0.0,0.0,77817.0,0.0,0.0,0.0,717930.0,1177263.0,7417175.0,0.0,0.0,0.0,0.0
2006.0,BA,313993878.0,3020564.0,69283454.0,169242403.0,278044654.0,399903067.0,372087189.0,184040795.0,132378277.0,736740583.0,629096593.0,117229530.0,105800154.0,72988761.0,28415065.0,12087332.0,0.0,27321386.0,0.0,23623949.0,2590363167.0,0.0,7811675.0,586656389.0,0.0,41720112.0,848411754.0,0.0,77377491.0,0.0,0.0,2420542.0,0.0,0.0,0.0,11326126.0,64863065.0,49955604.0,0.0,0.0,0.0,0.0
2006.0,CE,94140080.0,237292.0,33960527.0,79900848.0,26049.0,48016548.0,96328549.0,135763059.0,77894358.0,413182555.0,339769902.0,71948818.0,15882749.0,41740234.0,12736482.0,3493386.0,0.0,80256707.0,0.0,78649101.0,1068343693.0,0.0,11564107.0,329382994.0,0.0,26478949.0,283615454.0,0.0,45754991.0,0.0,0.0,1467548.0,0.0,0.0,0.0,11537940.0,32961985.0,35419588.0,0.0,0.0,0.0,0.0
2006.0,DF,21862139.0,57719.0,46286885.0,37281155.0,5609.0,12963415.0,47009807.0,259200404.0,1872484006.0,1924908510.0,9491741592.0,1827115692.0,204281354.0,827431693.0,959638149.0,5344381.0,0.0,8641965753.0,0.0,1771634482.0,2562757091.0,0.0,273566976.0,1534350767.0,0.0,59631639.0,1354637575.0,0.0,661.0,0.0,0.0,664353.0,0.0,0.0,0.0,13301542.0,1675533229.0,758929793.0,0.0,0.0,0.0,0.0
2006.0,ES,1072689804.0,19717.0,49930514.0,26784131.0,24440825.0,792824906.0,286145788.0,112385639.0,72338.0,527107556.0,336859097.0,117900938.0,41009048.0,47646240.0,5829707.0,3973512.0,0.0,434193.0,0.0,882082.0,2078847870.0,0.0,156406.0,472227229.0,0.0,24711.0,344195616.0,0.0,194826.0,0.0,0.0,6949526.0,0.0,0.0,0.0,8353093.0,39650881.0,39259285.0,0.0,0.0,0.0,0.0
2006.0,GO,82076257.0,19147.0,61704071.0,116374266.0,86162921.0,53832526.0,153350890.0,147284322.0,7388139.0,386686255.0,291259227.0,29753191.0,3407705.0,35356171.0,5660014.0,19984790.0,0.0,17444529.0,0.0,2494511.0,961856425.0,0.0,423697.0,270501996.0,0.0,2844791.0,253062769.0,0.0,160500.0,0.0,0.0,1225808.0,0.0,0.0,0.0,25418752.0,24410200.0,29640488.0,0.0,0.0,0.0,0.0
2006.0,MA,32319886.0,3173.0,16775111.0,60903060.0,0.0,22757725.0,24536528.0,45447635.0,12318271.0,104490517.0,98807765.0,5553627.0,3819686.0,15747424.0,1840633.0,2904030.0,0.0,482849.0,0.0,142255.0,636796927.0,0.0,714442.0,180674917.0,0.0,5071529.0,81301157.0,0.0,155245973.0,0.0,0.0,351575.0,0.0,0.0,0.0,4430963.0,13390104.0,13727780.0,0.0,0.0,0.0,0.0
2006.0,MG,270581602.0,133109.0,195168455.0,163472618.0,879286933.0,191291969.0,1060777877.0,728596868.0,228635184.0,4041120081.0,1792421195.0,447203102.0,301944670.0,293424064.0,191697578.0,38612657.0,0.0,346746144.0,0.0,65082538.0,5396459234.0,0.0,15095414.0,1427502773.0,0.0,83087832.0,1871915277.0,0.0,751820.0,0.0,0.0,85776916.0,0.0,0.0,0.0,38183408.0,135014391.0,102645582.0,0.0,0.0,0.0,0.0
2006.0,MS,1019933.0,1458011.0,13142797.0,1582035.0,0.0,737318.0,35733450.0,107052598.0,621878.0,147803083.0,102592246.0,18136115.0,2393460.0,10092776.0,1242446.0,19572301.0,0.0,14399814.0,0.0,377494.0,293627089.0,0.0,62335.0,103310261.0,0.0,314044.0,91334376.0,0.0,3292.0,0.0,0.0,482886.0,0.0,0.0,0.0,3555404.0,10490273.0,13223637.0,0.0,0.0,0.0,0.0
2006.0,MT,8867622.0,16729.0,23225271.0,36633852.0,6063.0,6184496.0,15128616.0,68257559.0,2933666.0,194363516.0,144713205.0,16143027.0,12169319.0,15985822.0,12235372.0,17078710.0,0.0,43630674.0,0.0,1019265.0,395589314.0,0.0,173323.0,146782882.0,0.0,1281450.0,135692578.0,0.0,740452.0,0.0,0.0,341429.0,0.0,0.0,0.0,5634522.0,12021075.0,19365837.0,0.0,0.0,0.0,0.0
2006.0,PA,17806501.0,856961.0,80858242.0,32483179.0,28847.0,6499554.0,22762695.0,68378268.0,62231367.0,219459450.0,236927522.0,21589594.0,13058424.0,30181145.0,33053314.0,4698944.0,0.0,68276888.0,0.0,39840407.0,485752897.0,0.0,6476355.0,153582437.0,0.0,23844378.0,168886703.0,0.0,1023.0,0.0,0.0,8377769.0,0.0,0.0,0.0,9393112.0,15406221.0,25368436.0,0.0,0.0,0.0,0.0
2006.0,PB,12251034.0,4615.0,20309997.0,18944916.0,0.0,5140841.0,40365232.0,63298171.0,41087.0,112738512.0,152305068.0,4507767.0,1179521.0,8767191.0,2097953.0,1244196.0,0.0,2967961.0,0.0,146356.0,276401369.0,0.0,22103.0,72655923.0,0.0,29455.0,91193806.0,0.0,0.0,0.0,0.0,1412377.0,0.0,0.0,0.0,4637273.0,7477447.0,14309449.0,0.0,0.0,0.0,0.0
2006.0,PE,143172390.0,46567.0,68016940.0,196810028.0,772970.0,110170444.0,296033339.0,156174024.0,109258452.0,510273558.0,461437404.0,97731648.0,23576880.0,62424746.0,34358097.0,4395448.0,0.0,24383533.0,0.0,39120176.0,1454175831.0,0.0,6107232.0,398024490.0,0.0,38640126.0,323416420.0,0.0,-59459241.0,0.0,0.0,3709204.0,0.0,0.0,0.0,9839734.0,39106959.0,72639101.0,0.0,0.0,0.0,0.0
2006.0,PI,266590.0,10128.0,13556188.0,25889325.0,0.0,43009.0,10383432.0,33692802.0,113546.0,76187085.0,55505185.0,6200177.0,1208816.0,6220377.0,1589264.0,1802507.0,0.0,5389256.0,0.0,2115354.0,158914382.0,0.0,345077.0,58328030.0,0.0,52881.0,59096305.0,0.0,383.0,0.0,0.0,33281.0,0.0,0.0,0.0,1284284.0,5654837.0,8302908.0,0.0,0.0,0.0,0.0
2006.0,PR,596440063.0,794198.0,674502.0,106185269.0,514245680.0,376092281.0,739588528.0,447205227.0,408784601.0,1730927174.0,1164490955.0,986509700.0,187196384.0,147533589.0,335432649.0,41945937.0,0.0,1407600522.0,0.0,373606432.0,3604972714.0,0.0,60490277.0,947032313.0,0.0,125748231.0,975184359.0,0.0,3893490.0,0.0,0.0,5551333.0,0.0,0.0,0.0,20700510.0,100414445.0,520084598.0,0.0,0.0,0.0,0.0
2006.0,RJ,1039004964.0,65146.0,337024958.0,330259280.0,253990043.0,544050185.0,945650238.0,1419733843.0,1313742331.0,13645415449.0,6684291046.0,3944228072.0,2327316451.0,735695960.0,314291533.0,12030954.0,0.0,298826962.0,0.0,664842974.0,18700823098.0,0.0,118093253.0,4464574359.0,0.0,504348899.0,5872576789.0,0.0,6912045201.0,0.0,0.0,35043198.0,0.0,0.0,0.0,91599047.0,639276378.0,17515649224.0,0.0,0.0,0.0,0.0
2006.0,RN,3624771.0,2368.0,21145645.0,14237039.0,26595.0,1456257.0,15603781.0,66398111.0,759424.0,127064208.0,126429142.0,6149608.0,2303365.0,10635936.0,1074671.0,1096191.0,0.0,1936115.0,0.0,849641.0,292794752.0,0.0,151182.0,90423537.0,0.0,400717.0,122285677.0,0.0,340.0,0.0,0.0,162030.0,0.0,0.0,0.0,3428874.0,10675665.0,16667966.0,0.0,0.0,0.0,0.0
2006.0,RO,143958.0,3911.0,11592512.0,54648.0,134247.0,73168.0,4317935.0,26305791.0,61883.0,78015740.0,86562517.0,3617783.0,243201.0,5032846.0,178986.0,1549353.0,0.0,10794619.0,0.0,25322.0,115210387.0,0.0,5004.0,51973589.0,0.0,211909.0,52216134.0,0.0,0.0,0.0,0.0,34518.0,0.0,0.0,0.0,1117669.0,5096477.0,6464418.0,0.0,0.0,0.0,0.0
2006.0,RR,203821.0,206.0,5116368.0,0.0,4054.0,8065.0,145913.0,12282508.0,83900.0,17720044.0,21668158.0,1150820.0,3602.0,801415.0,12306.0,412044.0,0.0,112291.0,0.0,126963.0,28240383.0,0.0,20747.0,13592659.0,0.0,38870.0,12125284.0,0.0,0.0,0.0,0.0,12315.0,0.0,0.0,0.0,251501.0,1499334.0,4717187.0,0.0,0.0,0.0,0.0
2006.0,RS,490440041.0,1602375.0,366512153.0,173898172.0,308841230.0,575498358.0,848531095.0,577650797.0,268206639.0,1834391518.0,1501639280.0,520343011.0,91003633.0,171574128.0,116762075.0,32399799.0,0.0,585185014.0,0.0,168841393.0,5059223772.0,0.0,27990124.0,1495300603.0,0.0,96742385.0,1143137000.0,0.0,658263438.0,0.0,0.0,82711852.0,0.0,0.0,0.0,62795696.0,86224578.0,279721617.0,0.0,0.0,0.0,0.0
2006.0,SC,486736238.0,45433.0,181552351.0,84261598.0,12012.0,272959086.0,620377042.0,263194033.0,18538321.0,1093539736.0,665228640.0,207408365.0,39766947.0,89322020.0,23026187.0,8048154.0,0.0,180583178.0,0.0,27218365.0,3046838531.0,0.0,4874567.0,767513547.0,0.0,7191751.0,685443118.0,0.0,26.0,0.0,0.0,4407926.0,0.0,0.0,0.0,25122450.0,49434393.0,50369312.0,0.0,0.0,0.0,0.0
2006.0,SE,2172636.0,1953.0,12643530.0,61199882.0,0.0,2070938.0,24757865.0,44415511.0,7310759.0,72050956.0,82444712.0,9872087.0,4906423.0,8017575.0,3819637.0,1352029.0,0.0,24005945.0,0.0,4791601.0,208142722.0,0.0,781419.0,52399894.0,0.0,1854174.0,55617447.0,0.0,7520.0,0.0,0.0,35665.0,0.0,0.0,0.0,2160570.0,4998466.0,20248170.0,0.0,0.0,0.0,0.0
2006.0,SP,5125222060.0,3837758.0,711856301.0,834307172.0,1945394406.0,2703880063.0,6936346817.0,3406152819.0,4666783293.0,18025359554.0,14101448434.0,12810587191.0,3966896646.0,2005021312.0,4674962588.0,103848540.0,0.0,20293691668.0,0.0,2546127218.0,34686497822.0,0.0,515201239.0,8913590755.0,0.0,1926263055.0,9560955430.0,0.0,19300387.0,0.0,0.0,103561148.0,0.0,0.0,0.0,183271151.0,1317216999.0,594843750.0,0.0,0.0,0.0,0.0
2006.0,TO,60707.0,17614.0,7298390.0,252179.0,0.0,16.0,2276840.0,14739330.0,70118.0,87555915.0,26026000.0,3839335.0,298348.0,3472445.0,1016852.0,2734611.0,0.0,484347.0,0.0,90988.0,107895332.0,0.0,12991.0,25162594.0,0.0,57395.0,48256557.0,0.0,84.0,0.0,0.0,29150.0,0.0,0.0,0.0,1254855.0,5205881.0,4736184.0,0.0,0.0,0.0,0.0
2007.0,AC,94177.0,3815.0,4498389.0,3173.0,7487.0,0.0,397359.0,11883221.0,-1639.0,28981934.0,30544721.0,1564436.0,33547.0,1186012.0,138333.0,458463.0,0.0,920038.0,0.0,5219.0,50187914.0,0.0,874.0,19632679.0,0.0,9223.0,18239023.0,0.0,0.0,0.0,0.0,195325.0,0.0,0.0,0.0,0.0,4539059.0,3655121.0,0.0,0.0,0.0,0.0
2007.0,AL,3483429.0,130231.0,16894714.0,8242796.0,0.0,4460593.0,32031467.0,82887458.0,121745.0,106782717.0,114803603.0,9283124.0,1161371.0,9239093.0,202330.0,2408037.0,0.0,2498315.0,0.0,530398.0,196430178.0,0.0,99554.0,74914649.0,0.0,80221.0,75762025.0,0.0,53483.0,0.0,0.0,27478.0,0.0,0.0,0.0,0.0,22283464.0,18811116.0,0.0,0.0,0.0,0.0
2007.0,AM,283446316.0,2935.0,23374477.0,38329439.0,369703.0,141538007.0,80865674.0,87542837.0,4322429.0,743779167.0,427765709.0,46929050.0,93941752.0,42127970.0,23563612.0,739893.0,0.0,2130369.0,0.0,2171525.0,2232109233.0,0.0,409653.0,544818700.0,0.0,1538334.0,661041826.0,0.0,8084868.0,0.0,0.0,1906621.0,0.0,0.0,0.0,0.0,117811381.0,22627423.0,0.0,0.0,0.0,0.0
2007.0,AP,1118604.0,116.0,9849388.0,3864.0,200455.0,394472.0,703182.0,14799824.0,0.0,23924510.0,74647503.0,205887.0,53262.0,2931838.0,63846.0,520624.0,0.0,68.0,0.0,12740.0,38340798.0,0.0,305.0,14119886.0,0.0,12897.0,15320833.0,0.0,4414.0,0.0,0.0,85789.0,0.0,0.0,0.0,0.0,6400327.0,4979649.0,0.0,0.0,0.0,0.0
2007.0,BA,367362384.0,1327753.0,79362140.0,180678434.0,16766574.0,436529402.0,758489661.0,256132884.0,188266508.0,1035589704.0,685316420.0,144585101.0,109905612.0,76826392.0,31810647.0,12165400.0,0.0,31937998.0,0.0,17777479.0,2472858783.0,0.0,7611076.0,685791949.0,0.0,46987995.0,807143742.0,0.0,53416669.0,0.0,0.0,2865657.0,0.0,0.0,0.0,0.0,129916246.0,82681898.0,0.0,0.0,0.0,0.0
2007.0,CE,141302759.0,53709.0,38457364.0,82946988.0,16136866.0,65174682.0,107692495.0,186251533.0,54434244.0,488621989.0,362455116.0,56055006.0,15506851.0,38927890.0,15412188.0,3813651.0,0.0,75853626.0,0.0,73276081.0,1216295390.0,0.0,12049311.0,344680752.0,0.0,22543818.0,348431826.0,0.0,49158895.0,0.0,0.0,1197936.0,0.0,0.0,0.0,0.0,68892909.0,43121304.0,0.0,0.0,0.0,0.0
2007.0,DF,20777409.0,7688.0,53972595.0,41236853.0,35020.0,12472236.0,54106512.0,338334109.0,2069778639.0,2056268245.0,11420623035.0,2600982748.0,168530820.0,878996115.0,1101090342.0,4697806.0,0.0,9713484265.0,0.0,1778197949.0,2706320500.0,0.0,280895264.0,1502190995.0,0.0,79593223.0,1543419582.0,0.0,588.0,0.0,0.0,1179467.0,0.0,0.0,0.0,0.0,2429457529.0,133918773.0,0.0,0.0,0.0,0.0
2007.0,ES,1370143653.0,21482.0,59197880.0,30401426.0,31715087.0,926499930.0,401492064.0,155382116.0,32591.0,593094475.0,324748896.0,175518649.0,31637763.0,49610528.0,15784173.0,4189551.0,0.0,3003472.0,0.0,1048787.0,2389977921.0,0.0,155164.0,546282377.0,0.0,2553.0,395137730.0,0.0,142559.0,0.0,0.0,5775001.0,0.0,0.0,0.0,0.0,69411835.0,49461950.0,0.0,0.0,0.0,0.0
2007.0,GO,218739878.0,86811.0,73775825.0,109208145.0,137718067.0,137947282.0,167435500.0,188503063.0,444950.0,539948018.0,297405018.0,33548618.0,8524857.0,36403271.0,4415118.0,21528280.0,0.0,22908678.0,0.0,2092983.0,1086731287.0,0.0,343902.0,316017349.0,0.0,285200.0,308585703.0,0.0,168346.0,0.0,0.0,662867.0,0.0,0.0,0.0,0.0,69184929.0,38230286.0,0.0,0.0,0.0,0.0
2007.0,MA,55887960.0,11653.0,20431602.0,52740888.0,0.0,33152072.0,65406636.0,47236174.0,36671.0,119115378.0,118875326.0,5814202.0,1378737.0,16018273.0,1082395.0,3025437.0,0.0,309970.0,0.0,163988.0,718956380.0,0.0,27093.0,197533299.0,0.0,6795.0,102960667.0,0.0,193164015.0,0.0,0.0,366111.0,0.0,0.0,0.0,0.0,20495390.0,17373868.0,0.0,0.0,0.0,0.0
2007.0,MG,374116179.0,113694.0,235175196.0,162008312.0,1177327304.0,245172334.0,1186733584.0,995438364.0,252286260.0,5610477227.0,1871461586.0,406009396.0,501386270.0,243589799.0,287968413.0,42093503.0,0.0,392802007.0,0.0,42234397.0,6139718601.0,0.0,18700928.0,1621685017.0,0.0,79759850.0,2633471157.0,0.0,503578.0,0.0,0.0,89614436.0,0.0,0.0,0.0,0.0,459120406.0,110825980.0,0.0,0.0,0.0,0.0
2007.0,MS,2659632.0,55079.0,14228202.0,2259662.0,3555.0,1925916.0,41343562.0,141356741.0,562907.0,165921408.0,113024797.0,15077216.0,1542819.0,11177521.0,1217437.0,21744438.0,0.0,17619800.0,0.0,374558.0,330501692.0,0.0,63183.0,113576384.0,0.0,323826.0,103255753.0,0.0,1134.0,0.0,0.0,1283257.0,0.0,0.0,0.0,0.0,12042418.0,16880481.0,0.0,0.0,0.0,0.0
2007.0,MT,14264067.0,8823.0,28019057.0,30991912.0,2523.0,5927490.0,21095339.0,91234432.0,2471004.0,264374077.0,159065409.0,19175200.0,7149837.0,18853395.0,4734041.0,19709561.0,0.0,56502971.0,0.0,1274782.0,471398761.0,0.0,206456.0,165146430.0,0.0,1176303.0,171877192.0,0.0,1065794.0,0.0,0.0,388488.0,0.0,0.0,0.0,0.0,36571870.0,23283549.0,0.0,0.0,0.0,0.0
2007.0,PA,27437276.0,706247.0,97295215.0,49826843.0,13993.0,5868633.0,32707726.0,92333104.0,44253882.0,244298064.0,244842498.0,23913435.0,9859403.0,27061655.0,25793231.0,5945305.0,0.0,99134305.0,0.0,40393919.0,563283089.0,0.0,6568192.0,183810477.0,0.0,15295432.0,189992582.0,0.0,-7591.0,0.0,0.0,4463241.0,0.0,0.0,0.0,0.0,49962862.0,34403586.0,0.0,0.0,0.0,0.0
2007.0,PB,14311387.0,6254.0,25479641.0,15619293.0,0.0,7079204.0,45115012.0,81254201.0,145142.0,105272244.0,163040958.0,4660785.0,4284135.0,7894758.0,895816.0,1340446.0,0.0,3394139.0,0.0,131843.0,296456559.0,0.0,23044.0,73999927.0,0.0,55003.0,85675512.0,0.0,5877.0,0.0,0.0,878101.0,0.0,0.0,0.0,0.0,18566435.0,19443324.0,0.0,0.0,0.0,0.0
2007.0,PE,166770047.0,125007.0,85813503.0,203536315.0,13693.0,124183830.0,383223009.0,280795689.0,89962012.0,607391204.0,459595059.0,140524006.0,21663392.0,68913970.0,40808924.0,4602566.0,0.0,17546073.0,0.0,30064195.0,1828372846.0,0.0,4895577.0,478763297.0,0.0,33022889.0,405065280.0,0.0,3397267.0,0.0,0.0,3629614.0,0.0,0.0,0.0,0.0,93209755.0,82487711.0,0.0,0.0,0.0,0.0
2007.0,PI,466798.0,10008.0,13295726.0,18288136.0,0.0,209147.0,11796125.0,44240024.0,347861.0,94451785.0,64574865.0,6736683.0,496392.0,6382552.0,1654799.0,1998161.0,0.0,6765424.0,0.0,2366552.0,184518811.0,0.0,384631.0,65505337.0,0.0,138664.0,68144659.0,0.0,928.0,0.0,0.0,99031.0,0.0,0.0,0.0,0.0,15282567.0,11142609.0,0.0,0.0,0.0,0.0
2007.0,PR,833598565.0,2211612.0,971394.0,93187848.0,714080691.0,602383548.0,937204536.0,619347632.0,507109862.0,2061261315.0,1269896470.0,1005387289.0,246662007.0,242862853.0,378296324.0,44669355.0,0.0,1776474188.0,0.0,428353681.0,4563242480.0,0.0,69405359.0,1169784416.0,0.0,177052462.0,1203024292.0,0.0,7213253.0,0.0,0.0,8954085.0,0.0,0.0,0.0,0.0,304028509.0,541820202.0,0.0,0.0,0.0,0.0
