Caminhos Mais Curtos:
RS -> 2001.0: 1
RS -> 2002.0: 1
RS -> 2003.0: 1
RS -> 2004.0: 1
RS -> 2005.0: 1
RS -> 2006.0: 1
RS -> 2007.0: 1
RS -> 2008.0: 1
RS -> 2009.0: 1
RS -> 2010.0: 1
RS -> 2011.0: 1
RS -> 2012.0: 1
RS -> 2013.0: 1
RS -> 2014.0: 1
RS -> 2015.0: 1
RS -> 2016.0: 1
RS -> 2017.0: 1
RS -> 2018.0: 1
RS -> 2019.0: 1
RS -> 2020.0: 1
RS -> 2021.0: 1
RS -> 2022.0: 1
RS -> 2023.0: 1
RS -> 2024.0: 1
RS -> PA: 2
RS -> PI: 2
RS -> RR: 2
RS -> AC: 2
RS -> TO: 2
RS -> RJ: 2
RS -> RO: 2
RS -> MS: 2
RS -> PB: 2
RS -> AP: 2
RS -> DF: 2
RS -> BA: 2
RS -> PE: 2
RS -> RN: 2
RS -> ES: 2
RS -> AL: 2
RS -> MA: 2
RS -> MT: 2
RS -> PR: 2
RS -> GO: 2
RS -> SC: 2
RS -> SP: 2
RS -> AM: 2
RS -> SE: 2
RS -> MG: 2
RS -> CE: 2
SC -> SC: 0
SC -> 2000.0: 1
SC -> 2001.0: 1
SC -> 2002.0: 1
SC -> 2003.0: 1
SC -> 2004.0: 1
SC -> 2005.0: 1
SC -> 2006.0: 1
SC -> 2007.0: 1
SC -> 2008.0: 1
SC -> 2009.0: 1
SC -> 2010.0: 1
SC -> 2011.0: 1
SC -> 2012.0: 1
SC -> 2013.0: 1
SC -> 2014.0: 1
SC -> 2015.0: 1
SC -> 2016.0: 1
SC -> 2017.0: 1
SC -> 2018.0: 1
SC -> 2019.0: 1
SC -> 2020.0: 1
SC -> 2021.0: 1
SC -> 2022.0: 1
SC -> 2023.0: 1
SC -> 2024.0: 1
SC -> PA: 2
SC -> PI: 2
SC -> RR: 2
SC -> AC: 2
SC -> TO: 2
SC -> RJ: 2
SC -> RO: 2
SC -> RS: 2
SC -> MS: 2
SC -> PB: 2
SC -> AP: 2
SC -> DF: 2
SC -> BA: 2
SC -> PE: 2
SC -> RN: 2
SC -> ES: 2
SC -> AL: 2
SC -> MA: 2
SC -> MT: 2
SC -> PR: 2
SC -> GO: 2
SC -> SP: 2
SC -> AM: 2
SC -> SE: 2
SC -> MG: 2
SC -> CE: 2
SE -> SE: 0
SE -> 2000.0: 1
SE -> 2001.0: 1
SE -> 2002.0: 1
SE -> 2003.0: 1
SE -> 2004.0: 1
SE -> 2005.0: 1
SE -> 2006.0: 1
SE -> 2007.0: 1
SE -> 2008.0: 1
SE -> 2009.0: 1
SE -> 2010.0: 1
SE -> 2011.0: 1
SE -> 2012.0: 1
SE -> 2013.0: 1
SE -> 2014.0: 1
SE -> 2015.0: 1
SE -> 2016.0: 1
SE -> 2017.0: 1
SE -> 2018.0: 1
SE -> 2019.0: 1
SE -> 2020.0: 1
SE -> 2021.0: 1
SE -> 2022.0: 1
SE -> 2023.0: 1
SE -> 2024.0: 1
SE -> PA: 2
SE -> PI: 2
SE -> RR: 2
SE -> AC: 2
SE -> TO: 2
SE -> RJ: 2
SE -> RO: 2
SE -> RS: 2
SE -> MS: 2
SE -> PB: 2
SE -> AP: 2
SE -> DF: 2
SE -> BA: 2
SE -> PE: 2
SE -> RN: 2
SE -> ES: 2
SE -> AL: 2
SE -> MA: 2
SE -> MT: 2
SE -> PR: 2
SE -> GO: 2
SE -> SC: 2
SE -> SP: 2
SE -> AM: 2
SE -> MG: 2
SE -> CE: 2
SP -> SP: 0
SP -> 2000.0: 1
SP -> 2001.0: 1
SP -> 2002.0: 1
SP -> 2003.0: 1
SP -> 2004.0: 1
SP -> 2005.0: 1
SP -> 2006.0: 1
SP -> 2007.0: 1
SP -> 2008.0: 1
SP -> 2009.0: 1
SP -> 2010.0: 1
SP -> 2011.0: 1
SP -> 2012.0: 1
SP -> 2013.0: 1
SP -> 2014.0: 1
SP -> 2015.0: 1
SP -> 2016.0: 1
SP -> 2017.0: 1
SP -> 2018.0: 1
SP -> 2019.0: 1
SP -> 2020.0: 1
SP -> 2021.0: 1
SP -> 2022.0: 1
SP -> 2023.0: 1
SP -> 2024.0: 1
SP -> PA: 2
SP -> PI: 2
SP -> RR: 2
SP -> AC: 2
SP -> TO: 2
SP -> RJ: 2
SP -> RO: 2
SP -> RS: 2
SP -> MS: 2
SP -> PB: 2
SP -> AP: 2
SP -> DF: 2
SP -> BA: 2
SP -> PE: 2
SP -> RN: 2
SP -> ES: 2
SP -> AL: 2
SP -> MA: 2
SP -> MT: 2
SP -> PR: 2
SP -> GO: 2
SP -> SC: 2
SP -> AM: 2
SP -> SE: 2
SP -> MG: 2
SP -> CE: 2
TO -> TO: 0
TO -> 2000.0: 1
TO -> 2001.0: 1
TO -> 2002.0: 1
TO -> 2003.0: 1
TO -> 2004.0: 1
TO -> 2005.0: 1
TO -> 2006.0: 1
TO -> 2007.0: 1
TO -> 2008.0: 1
TO -> 2009.0: 1
TO -> 2010.0: 1
TO -> 2011.0: 1
TO -> 2012.0: 1
TO -> 2013.0: 1
TO -> 2014.0: 1
TO -> 2015.0: 1
TO -> 2016.0: 1
TO -> 2017.0: 1
TO -> 2018.0: 1
TO -> 2019.0: 1
TO -> 2020.0: 1
TO -> 2021.0: 1
TO -> 2022.0: 1
TO -> 2023.0: 1
TO -> 2024.0: 1
TO -> PA: 2
TO -> PI: 2
TO -> RR: 2
TO -> AC: 2
TO -> RJ: 2
TO -> RO: 2
TO -> RS: 2
TO -> MS: 2
TO -> PB: 2
TO -> AP: 2
TO -> DF: 2
TO -> BA: 2
TO -> PE: 2
TO -> RN: 2
TO -> ES: 2
TO -> AL: 2
TO -> MA: 2
TO -> MT: 2
TO -> PR: 2
TO -> GO: 2
TO -> SC: 2
TO -> SP: 2
TO -> AM: 2
TO -> SE: 2
TO -> MG: 2
TO -> CE: 2
2001.0 -> 2001.0: 0
2001.0 -> PA: 1
2001.0 -> PI: 1
2001.0 -> RR: 1
2001.0 -> AC: 1
2001.0 -> TO: 1
2001.0 -> RJ: 1
2001.0 -> RO: 1
2001.0 -> RS: 1
2001.0 -> MS: 1
2001.0 -> PB: 1
2001.0 -> AP: 1
2001.0 -> DF: 1
2001.0 -> BA: 1
2001.0 -> PE: 1
2001.0 -> RN: 1
2001.0 -> ES: 1
2001.0 -> AL: 1
2001.0 -> MA: 1
2001.0 -> MT: 1
2001.0 -> PR: 1
2001.0 -> GO: 1
2001.0 -> SC: 1
2001.0 -> SP: 1
2001.0 -> AM: 1
2001.0 -> SE: 1
2001.0 -> MG: 1
2001.0 -> CE: 1
2001.0 -> 2000.0: 2
2001.0 -> 2002.0: 2
2001.0 -> 2003.0: 2
2001.0 -> 2004.0: 2
2001.0 -> 2005.0: 2
2001.0 -> 2006.0: 2
2001.0 -> 2007.0: 2
2001.0 -> 2008.0: 2
2001.0 -> 2009.0: 2
2001.0 -> 2010.0: 2
2001.0 -> 2011.0: 2
2001.0 -> 2012.0: 2
2001.0 -> 2013.0: 2
2001.0 -> 2014.0: 2
2001.0 -> 2015.0: 2
2001.0 -> 2016.0: 2
2001.0 -> 2017.0: 2
2001.0 -> 2018.0: 2
2001.0 -> 2019.0: 2
2001.0 -> 2020.0: 2
2001.0 -> 2021.0: 2
2001.0 -> 2022.0: 2
2001.0 -> 2023.0: 2
2001.0 -> 2024.0: 2
2002.0 -> 2002.0: 0
2002.0 -> PA: 1
2002.0 -> PI: 1
2002.0 -> RR: 1
2002.0 -> AC: 1
2002.0 -> TO: 1
2002.0 -> RJ: 1
2002.0 -> RO: 1
2002.0 -> RS: 1
2002.0 -> MS: 1
2002.0 -> PB: 1
2002.0 -> AP: 1
2002.0 -> DF: 1
2002.0 -> BA: 1
2002.0 -> PE: 1
2002.0 -> RN: 1
2002.0 -> ES: 1
2002.0 -> AL: 1
2002.0 -> MA: 1
2002.0 -> MT: 1
2002.0 -> PR: 1
2002.0 -> GO: 1
2002.0 -> SC: 1
2002.0 -> SP: 1
2002.0 -> AM: 1
2002.0 -> SE: 1
2002.0 -> MG: 1
2002.0 -> CE: 1
2002.0 -> 2000.0: 2
2002.0 -> 2001.0: 2
2002.0 -> 2003.0: 2
2002.0 -> 2004.0: 2
2002.0 -> 2005.0: 2
2002.0 -> 2006.0: 2
2002.0 -> 2007.0: 2
2002.0 -> 2008.0: 2
2002.0 -> 2009.0: 2
2002.0 -> 2010.0: 2
2002.0 -> 2011.0: 2
2002.0 -> 2012.0: 2
2002.0 -> 2013.0: 2
2002.0 -> 2014.0: 2
2002.0 -> 2015.0: 2
2002.0 -> 2016.0: 2
2002.0 -> 2017.0: 2
2002.0 -> 2018.0: 2
2002.0 -> 2019.0: 2
2002.0 -> 2020.0: 2
2002.0 -> 2021.0: 2
2002.0 -> 2022.0: 2
2002.0 -> 2023.0: 2
2002.0 -> 2024.0: 2
2003.0 -> 2003.0: 0
2003.0 -> PA: 1
2003.0 -> PI: 1
2003.0 -> RR: 1
2003.0 -> AC: 1
2003.0 -> TO: 1
2003.0 -> RJ: 1
2003.0 -> RO: 1
2003.0 -> RS: 1
2003.0 -> MS: 1
2003.0 -> PB: 1
2003.0 -> AP: 1
2003.0 -> DF: 1
2003.0 -> BA: 1
2003.0 -> PE: 1
2003.0 -> RN: 1
2003.0 -> ES: 1
2003.0 -> AL: 1
2003.0 -> MA: 1
2003.0 -> MT: 1
2003.0 -> PR: 1
2003.0 -> GO: 1
2003.0 -> SC: 1
2003.0 -> SP: 1
2003.0 -> AM: 1
2003.0 -> SE: 1
2003.0 -> MG: 1
2003.0 -> CE: 1
2003.0 -> 2000.0: 2
2003.0 -> 2001.0: 2
2003.0 -> 2002.0: 2
2003.0 -> 2004.0: 2
2003.0 -> 2005.0: 2
2003.0 -> 2006.0: 2
2003.0 -> 2007.0: 2
2003.0 -> 2008.0: 2
2003.0 -> 2009.0: 2
2003.0 -> 2010.0: 2
2003.0 -> 2011.0: 2
2003.0 -> 2012.0: 2
2003.0 -> 2013.0: 2
2003.0 -> 2014.0: 2
2003.0 -> 2015.0: 2
2003.0 -> 2016.0: 2
2003.0 -> 2017.0: 2
2003.0 -> 2018.0: 2
2003.0 -> 2019.0: 2
2003.0 -> 2020.0: 2
2003.0 -> 2021.0: 2
2003.0 -> 2022.0: 2
2003.0 -> 2023.0: 2
2003.0 -> 2024.0: 2
2004.0 -> 2004.0: 0
2004.0 -> PA: 1
2004.0 -> PI: 1
2004.0 -> RR: 1
2004.0 -> AC: 1
2004.0 -> TO: 1
2004.0 -> RJ: 1
2004.0 -> RO: 1
2004.0 -> RS: 1
2004.0 -> MS: 1
2004.0 -> PB: 1
2004.0 -> AP: 1
2004.0 -> DF: 1
2004.0 -> BA: 1
2004.0 -> PE: 1
2004.0 -> RN: 1
2004.0 -> ES: 1
2004.0 -> AL: 1
2004.0 -> MA: 1
2004.0 -> MT: 1
2004.0 -> PR: 1
2004.0 -> GO: 1
2004.0 -> SC: 1
2004.0 -> SP: 1
2004.0 -> AM: 1
2004.0 -> SE: 1
2004.0 -> MG: 1
2004.0 -> CE: 1
2004.0 -> 2000.0: 2
2004.0 -> 2001.0: 2
2004.0 -> 2002.0: 2
2004.0 -> 2003.0: 2
2004.0 -> 2005.0: 2
2004.0 -> 2006.0: 2
2004.0 -> 2007.0: 2
2004.0 -> 2008.0: 2
2004.0 -> 2009.0: 2
2004.0 -> 2010.0: 2
2004.0 -> 2011.0: 2
2004.0 -> 2012.0: 2
2004.0 -> 2013.0: 2
2004.0 -> 2014.0: 2
2004.0 -> 2015.0: 2
2004.0 -> 2016.0: 2
2004.0 -> 2017.0: 2
2004.0 -> 2018.0: 2
2004.0 -> 2019.0: 2
2004.0 -> 2020.0: 2
2004.0 -> 2021.0: 2
2004.0 -> 2022.0: 2
2004.0 -> 2023.0: 2
2004.0 -> 2024.0: 2
2005.0 -> 2005.0: 0
2005.0 -> PA: 1
2005.0 -> PI: 1
2005.0 -> RR: 1
2005.0 -> AC: 1
2005.0 -> TO: 1
2005.0 -> RJ: 1
2005.0 -> RO: 1
2005.0 -> RS: 1
2005.0 -> MS: 1
2005.0 -> PB: 1
2005.0 -> AP: 1
2005.0 -> DF: 1
2005.0 -> BA: 1
2005.0 -> PE: 1
2005.0 -> RN: 1
2005.0 -> ES: 1
2005.0 -> AL: 1
2005.0 -> MA: 1
2005.0 -> MT: 1
2005.0 -> PR: 1
2005.0 -> GO: 1
2005.0 -> SC: 1
2005.0 -> SP: 1
2005.0 -> AM: 1
2005.0 -> SE: 1
2005.0 -> MG: 1
2005.0 -> CE: 1
2005.0 -> 2000.0: 2
2005.0 -> 2001.0: 2
2005.0 -> 2002.0: 2
2005.0 -> 2003.0: 2
2005.0 -> 2004.0: 2
2005.0 -> 2006.0: 2
2005.0 -> 2007.0: 2
2005.0 -> 2008.0: 2
2005.0 -> 2009.0: 2
2005.0 -> 2010.0: 2
2005.0 -> 2011.0: 2
2005.0 -> 2012.0: 2
2005.0 -> 2013.0: 2
2005.0 -> 2014.0: 2
2005.0 -> 2015.0: 2
2005.0 -> 2016.0: 2
2005.0 -> 2017.0: 2
2005.0 -> 2018.0: 2
2005.0 -> 2019.0: 2
2005.0 -> 2020.0: 2
2005.0 -> 2021.0: 2
2005.0 -> 2022.0: 2
2005.0 -> 2023.0: 2
2005.0 -> 2024.0: 2
2006.0 -> 2006.0: 0
2006.0 -> PA: 1
2006.0 -> PI: 1
2006.0 -> RR: 1
2006.0 -> AC: 1
2006.0 -> TO: 1
2006.0 -> RJ: 1
2006.0 -> RO: 1
2006.0 -> RS: 1
2006.0 -> MS: 1
2006.0 -> PB: 1
2006.0 -> AP: 1
2006.0 -> DF: 1
2006.0 -> BA: 1
2006.0 -> PE: 1
2006.0 -> RN: 1
2006.0 -> ES: 1
2006.0 -> AL: 1
2006.0 -> MA: 1
2006.0 -> MT: 1
2006.0 -> PR: 1
2006.0 -> GO: 1
2006.0 -> SC: 1
2006.0 -> SP: 1
2006.0 -> AM: 1
2006.0 -> SE: 1
2006.0 -> MG: 1
2006.0 -> CE: 1
2006.0 -> 2000.0: 2
2006.0 -> 2001.0: 2
2006.0 -> 2002.0: 2
2006.0 -> 2003.0: 2
2006.0 -> 2004.0: 2
2006.0 -> 2005.0: 2
2006.0 -> 2007.0: 2
2006.0 -> 2008.0: 2
2006.0 -> 2009.0: 2
2006.0 -> 2010.0: 2
2006.0 -> 2011.0: 2
2006.0 -> 2012.0: 2
2006.0 -> 2013.0: 2
2006.0 -> 2014.0: 2
2006.0 -> 2015.0: 2
2006.0 -> 2016.0: 2
2006.0 -> 2017.0: 2
2006.0 -> 2018.0: 2
2006.0 -> 2019.0: 2
2006.0 -> 2020.0: 2
2006.0 -> 2021.0: 2
2006.0 -> 2022.0: 2
2006.0 -> 2023.0: 2
2006.0 -> 2024.0: 2
2007.0 -> 2007.0: 0
2007.0 -> PA: 1
2007.0 -> PI: 1
2007.0 -> RR: 1
2007.0 -> AC: 1
2007.0 -> TO: 1
2007.0 -> RJ: 1
2007.0 -> RO: 1
2007.0 -> RS: 1
2007.0 -> MS: 1
2007.0 -> PB: 1
2007.0 -> AP: 1
2007.0 -> DF: 1
2007.0 -> BA: 1
2007.0 -> PE: 1
2007.0 -> RN: 1
2007.0 -> ES: 1
2007.0 -> AL: 1
2007.0 -> MA: 1
2007.0 -> MT: 1
2007.0 -> PR: 1
2007.0 -> GO: 1
2007.0 -> SC: 1
2007.0 -> SP: 1
2007.0 -> AM: 1
2007.0 -> SE: 1
2007.0 -> MG: 1
2007.0 -> CE: 1
2007.0 -> 2000.0: 2
2007.0 -> 2001.0: 2
2007.0 -> 2002.0: 2
2007.0 -> 2003.0: 2
2007.0 -> 2004.0: 2
2007.0 -> 2005.0: 2
2007.0 -> 2006.0: 2
2007.0 -> 2008.0: 2
2007.0 -> 2009.0: 2
2007.0 -> 2010.0: 2
2007.0 -> 2011.0: 2
2007.0 -> 2012.0: 2
2007.0 -> 2013.0: 2
2007.0 -> 2014.0: 2
2007.0 -> 2015.0: 2
2007.0 -> 2016.0: 2
2007.0 -> 2017.0: 2
2007.0 -> 2018.0: 2
2007.0 -> 2019.0: 2
2007.0 -> 2020.0: 2
2007.0 -> 2021.0: 2
2007.0 -> 2022.0: 2
2007.0 -> 2023.0: 2
2007.0 -> 2024.0: 2
2008.0 -> 2008.0: 0
2008.0 -> PA: 1
2008.0 -> PI: 1
2008.0 -> RR: 1
2008.0 -> AC: 1
2008.0 -> TO: 1
2008.0 -> RJ: 1
2008.0 -> RO: 1
2008.0 -> RS: 1
2008.0 -> MS: 1
2008.0 -> PB: 1
2008.0 -> AP: 1
2008.0 -> DF: 1
2008.0 -> BA: 1
2008.0 -> PE: 1
2008.0 -> RN: 1
2008.0 -> ES: 1
2008.0 -> AL: 1
2008.0 -> MA: 1
2008.0 -> MT: 1
2008.0 -> PR: 1
2008.0 -> GO: 1
2008.0 -> SC: 1
2008.0 -> SP: 1
2008.0 -> AM: 1
2008.0 -> SE: 1
2008.0 -> MG: 1
2008.0 -> CE: 1
2008.0 -> 2000.0: 2
2008.0 -> 2001.0: 2
2008.0 -> 2002.0: 2
2008.0 -> 2003.0: 2
2008.0 -> 2004.0: 2
2008.0 -> 2005.0: 2
2008.0 -> 2006.0: 2
2008.0 -> 2007.0: 2
2008.0 -> 2009.0: 2
2008.0 -> 2010.0: 2
2008.0 -> 2011.0: 2
2008.0 -> 2012.0: 2
2008.0 -> 2013.0: 2
2008.0 -> 2014.0: 2
2008.0 -> 2015.0: 2
2008.0 -> 2016.0: 2
2008.0 -> 2017.0: 2
2008.0 -> 2018.0: 2
2008.0 -> 2019.0: 2
2008.0 -> 2020.0: 2
2008.0 -> 2021.0: 2
2008.0 -> 2022.0: 2
2008.0 -> 2023.0: 2
2008.0 -> 2024.0: 2
2009.0 -> 2009.0: 0
2009.0 -> PA: 1
2009.0 -> PI: 1
2009.0 -> RR: 1
2009.0 -> AC: 1
2009.0 -> TO: 1
2009.0 -> RJ: 1
2009.0 -> RO: 1
2009.0 -> RS: 1
2009.0 -> MS: 1
2009.0 -> PB: 1
2009.0 -> AP: 1
2009.0 -> DF: 1
2009.0 -> BA: 1
2009.0 -> PE: 1
2009.0 -> RN: 1
2009.0 -> ES: 1
2009.0 -> AL: 1
2009.0 -> MA: 1
2009.0 -> MT: 1
2009.0 -> PR: 1
2009.0 -> GO: 1
2009.0 -> SC: 1
2009.0 -> SP: 1
2009.0 -> AM: 1
2009.0 -> SE: 1
2009.0 -> MG: 1
2009.0 -> CE: 1
2009.0 -> 2000.0: 2
2009.0 -> 2001.0: 2
2009.0 -> 2002.0: 2
2009.0 -> 2003.0: 2
2009.0 -> 2004.0: 2
2009.0 -> 2005.0: 2
2009.0 -> 2006.0: 2
2009.0 -> 2007.0: 2
2009.0 -> 2008.0: 2
2009.0 -> 2010.0: 2
2009.0 -> 2011.0: 2
2009.0 -> 2012.0: 2
2009.0 -> 2013.0: 2
2009.0 -> 2014.0: 2
2009.0 -> 2015.0: 2
2009.0 -> 2016.0: 2
2009.0 -> 2017.0: 2
2009.0 -> 2018.0: 2
2009.0 -> 2019.0: 2
2009.0 -> 2020.0: 2
2009.0 -> 2021.0: 2
2009.0 -> 2022.0: 2
2009.0 -> 2023.0: 2
2009.0 -> 2024.0: 2
2010.0 -> 2010.0: 0
2010.0 -> PA: 1
2010.0 -> PI: 1
2010.0 -> RR: 1
2010.0 -> AC: 1
2010.0 -> TO: 1
2010.0 -> RJ: 1
2010.0 -> RO: 1
2010.0 -> RS: 1
2010.0 -> MS: 1
2010.0 -> PB: 1
2010.0 -> AP: 1
2010.0 -> DF: 1
2010.0 -> BA: 1
2010.0 -> PE: 1
2010.0 -> RN: 1
2010.0 -> ES: 1
2010.0 -> AL: 1
2010.0 -> MA: 1
2010.0 -> MT: 1
2010.0 -> PR: 1
2010.0 -> GO: 1
2010.0 -> SC: 1
2010.0 -> SP: 1
2010.0 -> AM: 1
2010.0 -> SE: 1
2010.0 -> MG: 1
2010.0 -> CE: 1
2010.0 -> 2000.0: 2
2010.0 -> 2001.0: 2
2010.0 -> 2002.0: 2
2010.0 -> 2003.0: 2
2010.0 -> 2004.0: 2
2010.0 -> 2005.0: 2
2010.0 -> 2006.0: 2
2010.0 -> 2007.0: 2
2010.0 -> 2008.0: 2
2010.0 -> 2009.0: 2
2010.0 -> 2011.0: 2
2010.0 -> 2012.0: 2
2010.0 -> 2013.0: 2
2010.0 -> 2014.0: 2
2010.0 -> 2015.0: 2
2010.0 -> 2016.0: 2
2010.0 -> 2017.0: 2
2010.0 -> 2018.0: 2
2010.0 -> 2019.0: 2
2010.0 -> 2020.0: 2
2010.0 -> 2021.0: 2
2010.0 -> 2022.0: 2
2010.0 -> 2023.0: 2
2010.0 -> 2024.0: 2
2011.0 -> 2011.0: 0
2011.0 -> PA: 1
2011.0 -> PI: 1
2011.0 -> RR: 1
2011.0 -> AC: 1
2011.0 -> TO: 1
2011.0 -> RJ: 1
2011.0 -> RO: 1
2011.0 -> RS: 1
2011.0 -> MS: 1
2011.0 -> PB: 1
2011.0 -> AP: 1
2011.0 -> DF: 1
2011.0 -> BA: 1
2011.0 -> PE: 1
2011.0 -> RN: 1
2011.0 -> ES: 1
2011.0 -> AL: 1
2011.0 -> MA: 1
2011.0 -> MT: 1
2011.0 -> PR: 1
2011.0 -> GO: 1
2011.0 -> SC: 1
2011.0 -> SP: 1
2011.0 -> AM: 1
2011.0 -> SE: 1
2011.0 -> MG: 1
2011.0 -> CE: 1
2011.0 -> 2000.0: 2
2011.0 -> 2001.0: 2
2011.0 -> 2002.0: 2
2011.0 -> 2003.0: 2
2011.0 -> 2004.0: 2
2011.0 -> 2005.0: 2
2011.0 -> 2006.0: 2
2011.0 -> 2007.0: 2
2011.0 -> 2008.0: 2
2011.0 -> 2009.0: 2
2011.0 -> 2010.0: 2
2011.0 -> 2012.0: 2
2011.0 -> 2013.0: 2
2011.0 -> 2014.0: 2
2011.0 -> 2015.0: 2
2011.0 -> 2016.0: 2
2011.0 -> 2017.0: 2
2011.0 -> 2018.0: 2
2011.0 -> 2019.0: 2
2011.0 -> 2020.0: 2
2011.0 -> 2021.0: 2
2011.0 -> 2022.0: 2
2011.0 -> 2023.0: 2
2011.0 -> 2024.0: 2
2012.0 -> 2012.0: 0
2012.0 -> PA: 1
2012.0 -> PI: 1
2012.0 -> RR: 1
2012.0 -> AC: 1
2012.0 -> TO: 1
2012.0 -> RJ: 1
2012.0 -> RO: 1
2012.0 -> RS: 1
2012.0 -> MS: 1
2012.0 -> PB: 1
2012.0 -> AP: 1
2012.0 -> DF: 1
2012.0 -> BA: 1
2012.0 -> PE: 1
2012.0 -> RN: 1
2012.0 -> ES: 1
2012.0 -> AL: 1
2012.0 -> MA: 1
2012.0 -> MT: 1
2012.0 -> PR: 1
2012.0 -> GO: 1
2012.0 -> SC: 1
2012.0 -> SP: 1
2012.0 -> AM: 1
2012.0 -> SE: 1
2012.0 -> MG: 1
2012.0 -> CE: 1
2012.0 -> 2000.0: 2
2012.0 -> 2001.0: 2
2012.0 -> 2002.0: 2
2012.0 -> 2003.0: 2
2012.0 -> 2004.0: 2
2012.0 -> 2005.0: 2
2012.0 -> 2006.0: 2
2012.0 -> 2007.0: 2
2012.0 -> 2008.0: 2
2012.0 -> 2009.0: 2
2012.0 -> 2010.0: 2
2012.0 -> 2011.0: 2
2012.0 -> 2013.0: 2
2012.0 -> 2014.0: 2
2012.0 -> 2015.0: 2
2012.0 -> 2016.0: 2
2012.0 -> 2017.0: 2
2012.0 -> 2018.0: 2
2012.0 -> 2019.0: 2
2012.0 -> 2020.0: 2
2012.0 -> 2021.0: 2
2012.0 -> 2022.0: 2
2012.0 -> 2023.0: 2
2012.0 -> 2024.0: 2
2013.0 -> 2013.0: 0
2013.0 -> PA: 1
2013.0 -> PI: 1
2013.0 -> RR: 1
2013.0 -> AC: 1
2013.0 -> TO: 1
2013.0 -> RJ: 1
2013.0 -> RO: 1
2013.0 -> RS: 1
2013.0 -> MS: 1
2013.0 -> PB: 1
2013.0 -> AP: 1
2013.0 -> DF: 1
2013.0 -> BA: 1
2013.0 -> PE: 1
2013.0 -> RN: 1
2013.0 -> ES: 1
2013.0 -> AL: 1
2013.0 -> MA: 1
2013.0 -> MT: 1
2013.0 -> PR: 1
2013.0 -> GO: 1
2013.0 -> SC: 1
2013.0 -> SP: 1
2013.0 -> AM: 1
2013.0 -> SE: 1
2013.0 -> MG: 1
2013.0 -> CE: 1
2013.0 -> 2000.0: 2
2013.0 -> 2001.0: 2
2013.0 -> 2002.0: 2
2013.0 -> 2003.0: 2
2013.0 -> 2004.0: 2
2013.0 -> 2005.0: 2
2013.0 -> 2006.0: 2
2013.0 -> 2007.0: 2
2013.0 -> 2008.0: 2
2013.0 -> 2009.0: 2
2013.0 -> 2010.0: 2
2013.0 -> 2011.0: 2
2013.0 -> 2012.0: 2
2013.0 -> 2014.0: 2
2013.0 -> 2015.0: 2
2013.0 -> 2016.0: 2
2013.0 -> 2017.0: 2
2013.0 -> 2018.0: 2
2013.0 -> 2019.0: 2
2013.0 -> 2020.0: 2
2013.0 -> 2021.0: 2
2013.0 -> 2022.0: 2
2013.0 -> 2023.0: 2
2013.0 -> 2024.0: 2
2014.0 -> 2014.0: 0
2014.0 -> PA: 1
2014.0 -> PI: 1
2014.0 -> RR: 1
2014.0 -> AC: 1
2014.0 -> TO: 1
2014.0 -> RJ: 1
2014.0 -> RO: 1
2014.0 -> RS: 1
2014.0 -> MS: 1
2014.0 -> PB: 1
2014.0 -> AP: 1
2014.0 -> DF: 1
2014.0 -> BA: 1
2014.0 -> PE: 1
2014.0 -> RN: 1
2014.0 -> ES: 1
2014.0 -> AL: 1
2014.0 -> MA: 1
2014.0 -> MT: 1
2014.0 -> PR: 1
2014.0 -> GO: 1
2014.0 -> SC: 1
2014.0 -> SP: 1
2014.0 -> AM: 1
2014.0 -> SE: 1
2014.0 -> MG: 1
2014.0 -> CE: 1
2014.0 -> 2000.0: 2
2014.0 -> 2001.0: 2
2014.0 -> 2002.0: 2
2014.0 -> 2003.0: 2
2014.0 -> 2004.0: 2
2014.0 -> 2005.0: 2
2014.0 -> 2006.0: 2
2014.0 -> 2007.0: 2
2014.0 -> 2008.0: 2
2014.0 -> 2009.0: 2
2014.0 -> 2010.0: 2
2014.0 -> 2011.0: 2
2014.0 -> 2012.0: 2
2014.0 -> 2013.0: 2
2014.0 -> 2015.0: 2
2014.0 -> 2016.0: 2
2014.0 -> 2017.0: 2
2014.0 -> 2018.0: 2
2014.0 -> 2019.0: 2
2014.0 -> 2020.0: 2
2014.0 -> 2021.0: 2
2014.0 -> 2022.0: 2
2014.0 -> 2023.0: 2
2014.0 -> 2024.0: 2
2015.0 -> 2015.0: 0
2015.0 -> PA: 1
2015.0 -> PI: 1
2015.0 -> RR: 1
2015.0 -> AC: 1
2015.0 -> TO: 1
2015.0 -> RJ: 1
2015.0 -> RO: 1
2015.0 -> RS: 1
2015.0 -> MS: 1
2015.0 -> PB: 1
2015.0 -> AP: 1
2015.0 -> DF: 1
2015.0 -> BA: 1
2015.0 -> PE: 1
2015.0 -> RN: 1
2015.0 -> ES: 1
2015.0 -> AL: 1
2015.0 -> MA: 1
2015.0 -> MT: 1
2015.0 -> PR: 1
2015.0 -> GO: 1
2015.0 -> SC: 1
2015.0 -> SP: 1
2015.0 -> AM: 1
2015.0 -> SE: 1
2015.0 -> MG: 1
2015.0 -> CE: 1
2015.0 -> 2000.0: 2
2015.0 -> 2001.0: 2
2015.0 -> 2002.0: 2
2015.0 -> 2003.0: 2
2015.0 -> 2004.0: 2
2015.0 -> 2005.0: 2
2015.0 -> 2006.0: 2
2015.0 -> 2007.0: 2
